Operation_Type,Operation,Input_Shapes,Predicted_Latency_us,Kernel_Name,Actual_Duration_us,Error_Percentage
matmul,linear,"[(1024, 1408), (1408, 1152)]",134992,matmul_linear_253,40.752428699999996,331148.9692178764
matmul,linear,"[(1152, 1408), (1408, 1152)]",151866,matmul_linear_254,78.18330390000001,194143.51802047595
matmul,linear,"[(1280, 1408), (1408, 1152)]",164538,matmul_linear_255,86.0045896,191213.04592609787
matmul,linear,"[(1408, 1408), (1408, 1152)]",177210,matmul_linear_256,93.6747144,189075.917039145
matmul,linear,"[(1536, 1408), (1408, 1152)]",189882,matmul_linear_257,55.5728749,341581.0815378565
matmul,linear,"[(1664, 1408), (1408, 1152)]",202554,matmul_linear_258,58.8037055,344357.88454606826
matmul,linear,"[(1792, 1408), (1408, 1152)]",215226,matmul_linear_259,61.35031250000001,350714.83896271914
matmul,linear,"[(1920, 1408), (1408, 1152)]",227898,matmul_linear_260,63.96526780000001,356183.97697414155
matmul,linear,"[(2048, 1408), (1408, 1152)]",240570,matmul_linear_261,67.12126800000001,358310.98830254516
matmul,linear,"[(1024, 1408), (1408, 1280)]",146256,matmul_linear_262,49.217285600000004,297063.8891032219
matmul,linear,"[(1152, 1408), (1408, 1280)]",164538,matmul_linear_263,51.863160500000006,317154.09406933456
matmul,linear,"[(1280, 1408), (1408, 1280)]",182820,matmul_linear_264,86.31186599999998,211713.28648369163
matmul,linear,"[(1408, 1408), (1408, 1280)]",196900,matmul_linear_265,94.00357139999998,209360.1269585381
matmul,linear,"[(1536, 1408), (1408, 1280)]",210980,matmul_linear_266,56.3052948,374607.211372242
matmul,linear,"[(1664, 1408), (1408, 1280)]",225060,matmul_linear_267,59.493875100000004,378191.0419294574
matmul,linear,"[(1792, 1408), (1408, 1280)]",239140,matmul_linear_268,62.148151700000014,384690.2044687838
matmul,linear,"[(1920, 1408), (1408, 1280)]",253220,matmul_linear_269,64.7457144,390999.2447092375
matmul,linear,"[(2048, 1408), (1408, 1280)]",267300,matmul_linear_270,67.8364288,393936.07284232514
matmul,linear,"[(1024, 1408), (1408, 1408)]",157520,matmul_linear_271,48.47684790000001,324838.61879167263
matmul,linear,"[(1152, 1408), (1408, 1408)]",177210,matmul_linear_272,63.899008800000004,277228.24550480343
matmul,linear,"[(1280, 1408), (1408, 1408)]",196900,matmul_linear_273,66.491134,296029.70655606507
matmul,linear,"[(1408, 1408), (1408, 1408)]",216590,matmul_linear_274,63.99441089999999,338351.4318577781
matmul,linear,"[(1536, 1408), (1408, 1408)]",232078,matmul_linear_275,68.10756239999999,340652.1746806784
matmul,linear,"[(1664, 1408), (1408, 1408)]",247566,matmul_linear_276,72.2855716,342383.28472787514
matmul,linear,"[(1792, 1408), (1408, 1408)]",263054,matmul_linear_277,76.32368740000001,344555.7798254385
matmul,linear,"[(1920, 1408), (1408, 1408)]",278542,matmul_linear_278,80.4102678,346301.0351175575
matmul,linear,"[(2048, 1408), (1408, 1408)]",294030,matmul_linear_279,84.64575909999999,347265.30586563086
matmul,linear,"[(1024, 1408), (1408, 1536)]",168784,matmul_linear_280,56.7671339,297226.9714432421
matmul,linear,"[(1152, 1408), (1408, 1536)]",189882,matmul_linear_281,59.908125,316855.33786109986
matmul,linear,"[(1280, 1408), (1408, 1536)]",210980,matmul_linear_282,62.9646964,334976.65733777755
matmul,linear,"[(1408, 1408), (1408, 1536)]",232078,matmul_linear_283,66.111723,350939.1039120248
matmul,linear,"[(1536, 1408), (1408, 1536)]",253176,matmul_linear_284,68.3164107,370493.24019784894
matmul,linear,"[(1664, 1408), (1408, 1536)]",270072,matmul_linear_285,72.42800000000001,372783.4152537692
matmul,linear,"[(1792, 1408), (1408, 1536)]",286968,matmul_linear_286,76.5011342,375016.0071035914
matmul,linear,"[(1920, 1408), (1408, 1536)]",303864,matmul_linear_287,80.6388661,376720.7747653337
matmul,linear,"[(2048, 1408), (1408, 1536)]",320760,matmul_linear_288,84.8501608,377931.1044501875
matmul,linear,"[(1024, 1408), (1408, 1664)]",180048,matmul_linear_289,55.811875099999995,322498.0128375942
matmul,linear,"[(1152, 1408), (1408, 1664)]",202554,matmul_linear_290,74.1352589,273122.2197715964
matmul,linear,"[(1280, 1408), (1408, 1664)]",225060,matmul_linear_291,76.959018,292341.3614529229
matmul,linear,"[(1408, 1408), (1408, 1664)]",247566,matmul_linear_292,79.68483060000001,310581.46614093444
matmul,linear,"[(1536, 1408), (1408, 1664)]",270072,matmul_linear_293,81.9219913,329569.72080914245
matmul,linear,"[(1664, 1408), (1408, 1664)]",292578,matmul_linear_294,152.07575,192289.64792217038
matmul,linear,"[(1792, 1408), (1408, 1664)]",310882,matmul_linear_295,87.7539822,354165.4044935183
matmul,linear,"[(1920, 1408), (1408, 1664)]",329186,matmul_linear_296,91.1097052,361207.28255281417
matmul,linear,"[(2048, 1408), (1408, 1664)]",347490,matmul_linear_297,103.1944287,336633.2949826195
matmul,linear,"[(1024, 1408), (1408, 1792)]",191312,matmul_linear_298,64.24014259999998,297707.55810464226
matmul,linear,"[(1152, 1408), (1408, 1792)]",215226,matmul_linear_299,67.4129821,319164.9149992135
matmul,linear,"[(1280, 1408), (1408, 1792)]",239140,matmul_linear_300,70.891875,337230.6179304751
matmul,linear,"[(1408, 1408), (1408, 1792)]",263054,matmul_linear_301,74.47644640000001,353104.28499929066
matmul,linear,"[(1536, 1408), (1408, 1792)]",286968,matmul_linear_302,78.3004108,366396.16147352324
matmul,linear,"[(1664, 1408), (1408, 1792)]",310882,matmul_linear_303,81.88533040000002,379555.3039248651
matmul,linear,"[(1792, 1408), (1408, 1792)]",334796,matmul_linear_304,88.51699119999999,378127.9486246252
matmul,linear,"[(1920, 1408), (1408, 1792)]",354508,matmul_linear_305,91.7973214,386085.56031200266
matmul,linear,"[(2048, 1408), (1408, 1792)]",374220,matmul_linear_306,104.000259,359726.02697172126
matmul,linear,"[(1024, 1408), (1408, 1920)]",202576,matmul_linear_307,72.4230001,279612.2457234411
matmul,linear,"[(1152, 1408), (1408, 1920)]",227898,matmul_linear_308,76.44412489999999,298023.6299037024
matmul,linear,"[(1280, 1408), (1408, 1920)]",253220,matmul_linear_309,80.68142830000002,313751.65748237
matmul,linear,"[(1408, 1408), (1408, 1920)]",278542,matmul_linear_310,84.62000900000001,329068.01036974596
matmul,linear,"[(1536, 1408), (1408, 1920)]",303864,matmul_linear_311,88.93315170000001,341576.85974408116
matmul,linear,"[(1664, 1408), (1408, 1920)]",329186,matmul_linear_312,93.02458039999999,353769.9111401744
matmul,linear,"[(1792, 1408), (1408, 1920)]",354508,matmul_linear_313,97.4324195,363750.1453820512
matmul,linear,"[(1920, 1408), (1408, 1920)]",379830,matmul_linear_314,95.5612943,397372.64076141757
matmul,linear,"[(2048, 1408), (1408, 1920)]",400950,matmul_linear_315,100.4004287,399250.88444497844
matmul,linear,"[(1024, 1408), (1408, 2048)]",213840,matmul_linear_316,71.5417323,298802.46311522427
matmul,linear,"[(1152, 1408), (1408, 2048)]",240570,matmul_linear_317,75.22383920000001,319705.53313742584
matmul,linear,"[(1280, 1408), (1408, 2048)]",267300,matmul_linear_318,78.8787233,338774.6531601127
matmul,linear,"[(1408, 1408), (1408, 2048)]",294030,matmul_linear_319,82.5649821,356019.49826850387
matmul,linear,"[(1536, 1408), (1408, 2048)]",320760,matmul_linear_320,86.13530369999998,372290.8620757555
matmul,linear,"[(1664, 1408), (1408, 2048)]",347490,matmul_linear_321,90.01330370000001,385942.9355622017
matmul,linear,"[(1792, 1408), (1408, 2048)]",374220,matmul_linear_322,94.53603580000001,395749.0503998899
matmul,linear,"[(1920, 1408), (1408, 2048)]",400950,matmul_linear_323,98.790616,405758.38638763013
matmul,linear,"[(2048, 1408), (1408, 2048)]",427680,matmul_linear_324,100.61472330000001,424967.01402417914
matmul,linear,"[(1024, 1536), (1536, 1024)]",134976,matmul_linear_325,45.615866,295797.04599710985
matmul,linear,"[(1152, 1536), (1536, 1024)]",147264,matmul_linear_326,49.5327055,297206.5947306271
matmul,linear,"[(1280, 1536), (1536, 1024)]",159552,matmul_linear_327,53.5217142,298007.04381363036
matmul,linear,"[(1408, 1536), (1536, 1024)]",171840,matmul_linear_328,57.4734197,298890.38702929317
matmul,linear,"[(1536, 1536), (1536, 1024)]",184128,matmul_linear_329,61.46358019999999,299472.52636578435
matmul,linear,"[(1664, 1536), (1536, 1024)]",196416,matmul_linear_330,65.3188751,300603.2801763605
matmul,linear,"[(1792, 1536), (1536, 1024)]",208704,matmul_linear_331,69.31271419999999,301004.9306160341
matmul,linear,"[(1920, 1536), (1536, 1024)]",220992,matmul_linear_332,73.2756876,301489.8004347079
matmul,linear,"[(2048, 1536), (1536, 1024)]",233280,matmul_linear_333,77.1238572,302374.49812455697
matmul,linear,"[(1024, 1536), (1536, 1152)]",147264,matmul_linear_334,43.8238214,335936.41876835504
matmul,linear,"[(1152, 1536), (1536, 1152)]",165672,matmul_linear_335,41.977303500000005,394570.4199330002
matmul,linear,"[(1280, 1536), (1536, 1152)]",179496,matmul_linear_336,45.1804374,397186.99040881795
matmul,linear,"[(1408, 1536), (1536, 1152)]",193320,matmul_linear_337,48.6487409,397279.2464585656
matmul,linear,"[(1536, 1536), (1536, 1152)]",207144,matmul_linear_338,51.78101770000001,399938.4874629452
matmul,linear,"[(1664, 1536), (1536, 1152)]",220968,matmul_linear_339,55.134866099999996,400677.2497338123
matmul,linear,"[(1792, 1536), (1536, 1152)]",234792,matmul_linear_340,65.5038572,358339.9606928796
matmul,linear,"[(1920, 1536), (1536, 1152)]",248616,matmul_linear_341,68.0152858,365429.5968777654
matmul,linear,"[(2048, 1536), (1536, 1152)]",262440,matmul_linear_342,71.45227689999999,367194.10368167015
matmul,linear,"[(1024, 1536), (1536, 1280)]",159552,matmul_linear_343,52.9961607,300963.31834713457
matmul,linear,"[(1152, 1536), (1536, 1280)]",179496,matmul_linear_344,55.838285799999994,321356.859623008
matmul,linear,"[(1280, 1536), (1536, 1280)]",199440,matmul_linear_345,94.76082140000001,210366.72776097312
matmul,linear,"[(1408, 1536), (1536, 1280)]",214800,matmul_linear_346,103.3082679,207821.40296836782
matmul,linear,"[(1536, 1536), (1536, 1280)]",230160,matmul_linear_347,60.1492765,382547.99411178293
matmul,linear,"[(1664, 1536), (1536, 1280)]",245520,matmul_linear_348,63.5763927,386081.0800725094
matmul,linear,"[(1792, 1536), (1536, 1280)]",260880,matmul_linear_349,66.3615805,393019.02765787806
matmul,linear,"[(1920, 1536), (1536, 1280)]",276240,matmul_linear_350,68.81961609999999,401297.1824524607
matmul,linear,"[(2048, 1536), (1536, 1280)]",291600,matmul_linear_351,72.2552948,403469.04059022677
matmul,linear,"[(1024, 1536), (1536, 1408)]",171840,matmul_linear_352,51.83357149999999,331422.5924572842
matmul,linear,"[(1152, 1536), (1536, 1408)]",193320,matmul_linear_353,54.28011600000001,356052.5181707422
matmul,linear,"[(1280, 1536), (1536, 1408)]",214800,matmul_linear_354,57.0094374,376679.7224394289
matmul,linear,"[(1408, 1536), (1536, 1408)]",236280,matmul_linear_355,69.2708482,340995.8666448089
matmul,linear,"[(1536, 1536), (1536, 1408)]",253176,matmul_linear_356,73.6640088,343590.228273322
matmul,linear,"[(1664, 1536), (1536, 1408)]",270072,matmul_linear_357,78.11970529999999,345615.5898922727
matmul,linear,"[(1792, 1536), (1536, 1408)]",286968,matmul_linear_358,82.54469639999999,347551.65118470293
matmul,linear,"[(1920, 1536), (1536, 1408)]",303864,matmul_linear_359,86.95946430000001,349331.7754209072
matmul,linear,"[(2048, 1536), (1536, 1408)]",320760,matmul_linear_360,91.44016979999999,350686.75017946
matmul,linear,"[(1024, 1536), (1536, 1536)]",184128,matmul_linear_361,61.00913390000001,301703.9893859237
matmul,linear,"[(1152, 1536), (1536, 1536)]",207144,matmul_linear_362,64.40173200000001,321543.5235002686
matmul,linear,"[(1280, 1536), (1536, 1536)]",230160,matmul_linear_363,67.4836874,340960.2011650004
matmul,linear,"[(1408, 1536), (1536, 1536)]",253176,matmul_linear_364,70.86656239999999,357157.3459553049
matmul,linear,"[(1536, 1536), (1536, 1536)]",276192,matmul_linear_365,73.86999130000001,373789.3089594827
matmul,linear,"[(1664, 1536), (1536, 1536)]",294624,matmul_linear_366,78.24652689999999,376433.00622088066
matmul,linear,"[(1792, 1536), (1536, 1536)]",313056,matmul_linear_367,82.7815804,378071.08405917796
matmul,linear,"[(1920, 1536), (1536, 1536)]",331488,matmul_linear_368,87.2200445,379959.4254454892
matmul,linear,"[(2048, 1536), (1536, 1536)]",349920,matmul_linear_369,91.65485720000001,381680.09402866644
matmul,linear,"[(1024, 1536), (1536, 1664)]",196416,matmul_linear_370,68.68215189999998,285878.2266082436
matmul,linear,"[(1152, 1536), (1536, 1664)]",220968,matmul_linear_371,79.55938410000002,277639.70663505926
matmul,linear,"[(1280, 1536), (1536, 1664)]",245520,matmul_linear_372,82.6169821,297078.6111756314
matmul,linear,"[(1408, 1536), (1536, 1664)]",270072,matmul_linear_373,102.62641079999999,263060.3287055617
matmul,linear,"[(1536, 1536), (1536, 1664)]",294624,matmul_linear_374,105.2088481,279937.2832900544
matmul,linear,"[(1664, 1536), (1536, 1664)]",319176,matmul_linear_375,167.2730359,190711.38707305543
matmul,linear,"[(1792, 1536), (1536, 1664)]",339144,matmul_linear_376,80.7485535,419900.09325244447
matmul,linear,"[(1920, 1536), (1536, 1664)]",359112,matmul_linear_377,84.922893,422768.3071359804
matmul,linear,"[(2048, 1536), (1536, 1664)]",379080,matmul_linear_378,89.2190089,424787.03323849634
matmul,linear,"[(1024, 1536), (1536, 1792)]",208704,matmul_linear_379,68.70313399999999,303676.53514321486
matmul,linear,"[(1152, 1536), (1536, 1792)]",234792,matmul_linear_380,72.2453215,324892.6709787013
matmul,linear,"[(1280, 1536), (1536, 1792)]",260880,matmul_linear_381,76.0828482,342789.37148386094
matmul,linear,"[(1408, 1536), (1536, 1792)]",286968,matmul_linear_382,79.5641517,360574.9947916557
matmul,linear,"[(1536, 1536), (1536, 1792)]",313056,matmul_linear_383,83.3948394,375290.1347521511
matmul,linear,"[(1664, 1536), (1536, 1792)]",339144,matmul_linear_384,87.1872858,388883.3212355832
matmul,linear,"[(1792, 1536), (1536, 1792)]",365232,matmul_linear_385,81.2205627,449579.2288290807
matmul,linear,"[(1920, 1536), (1536, 1792)]",386736,matmul_linear_386,85.55832140000001,451914.4781615595
matmul,linear,"[(2048, 1536), (1536, 1792)]",408240,matmul_linear_387,89.8852679,454078.98787839065
matmul,linear,"[(1024, 1536), (1536, 1920)]",220992,matmul_linear_388,78.176875,282582.0591127491
matmul,linear,"[(1152, 1536), (1536, 1920)]",248616,matmul_linear_389,82.40199989999999,301611.12388256495
matmul,linear,"[(1280, 1536), (1536, 1920)]",276240,matmul_linear_390,86.9194108,317711.6343144839
matmul,linear,"[(1408, 1536), (1536, 1920)]",303864,matmul_linear_391,91.17343760000001,333181.2801609226
matmul,linear,"[(1536, 1536), (1536, 1920)]",331488,matmul_linear_392,95.7774197,346002.4540422026
matmul,linear,"[(1664, 1536), (1536, 1920)]",359112,matmul_linear_393,100.0507231,358829.9396078028
matmul,linear,"[(1792, 1536), (1536, 1920)]",386736,matmul_linear_394,104.5737056,369721.45538505237
matmul,linear,"[(1920, 1536), (1536, 1920)]",414360,matmul_linear_395,102.83083920000001,402853.04718275595
matmul,linear,"[(2048, 1536), (1536, 1920)]",437400,matmul_linear_396,150.7623842,290025.4197597122
matmul,linear,"[(1024, 1536), (1536, 2048)]",233280,matmul_linear_397,77.1152591,302408.2230450549
matmul,linear,"[(1152, 1536), (1536, 2048)]",262440,matmul_linear_398,80.8950178,324320.4737661854
matmul,linear,"[(1280, 1536), (1536, 2048)]",291600,matmul_linear_399,84.91688409999999,343294.6064914551
matmul,linear,"[(1408, 1536), (1536, 2048)]",320760,matmul_linear_400,88.8150001,361055.2098618981
matmul,linear,"[(1536, 1536), (1536, 2048)]",349920,matmul_linear_401,92.6620175,377530.4568373983
matmul,linear,"[(1664, 1536), (1536, 2048)]",379080,matmul_linear_402,96.7295802,391796.66616582713
matmul,linear,"[(1792, 1536), (1536, 2048)]",408240,matmul_linear_403,101.5397232,401949.5498061393
matmul,linear,"[(1920, 1536), (1536, 2048)]",437400,matmul_linear_404,106.00168760000001,412534.9399742952
matmul,linear,"[(2048, 1536), (1536, 2048)]",466560,matmul_linear_405,150.98314280000002,308914.6299431779
matmul,linear,"[(1024, 1664), (1664, 1024)]",146224,matmul_linear_406,48.1918658,303320.49964788865
matmul,linear,"[(1152, 1664), (1664, 1024)]",159536,matmul_linear_407,52.355732,304615.44166357943
matmul,linear,"[(1280, 1664), (1664, 1024)]",172848,matmul_linear_408,56.391866199999996,306412.28917832836
matmul,linear,"[(1408, 1664), (1664, 1024)]",186160,matmul_linear_409,60.613981999999986,307023.85799038917
matmul,linear,"[(1536, 1664), (1664, 1024)]",199472,matmul_linear_410,64.8282858,307592.8497159183
matmul,linear,"[(1664, 1664), (1664, 1024)]",212784,matmul_linear_411,69.00028560000001,308281.3322650942
matmul,linear,"[(1792, 1664), (1664, 1024)]",226096,matmul_linear_412,73.094982,309218.08697893925
matmul,linear,"[(1920, 1664), (1664, 1024)]",239408,matmul_linear_413,77.28044650000001,309691.1707847081
matmul,linear,"[(2048, 1664), (1664, 1024)]",252720,matmul_linear_414,81.47114300000001,310095.72169252613
matmul,linear,"[(1024, 1664), (1664, 1152)]",159536,matmul_linear_415,47.14057129999999,338326.10643117095
matmul,linear,"[(1152, 1664), (1664, 1152)]",179478,matmul_linear_416,44.675428499999995,401637.6128804227
matmul,linear,"[(1280, 1664), (1664, 1152)]",194454,matmul_linear_417,48.0051609,404968.9474931017
matmul,linear,"[(1408, 1664), (1664, 1152)]",209430,matmul_linear_418,51.66098219999999,405292.9892180796
matmul,linear,"[(1536, 1664), (1664, 1152)]",224406,matmul_linear_419,55.157580300000006,406745.2582210173
matmul,linear,"[(1664, 1664), (1664, 1152)]",239382,matmul_linear_420,58.52712479999999,408910.35343530163
matmul,linear,"[(1792, 1664), (1664, 1152)]",254358,matmul_linear_421,61.89228579999999,410868.82545578893
matmul,linear,"[(1920, 1664), (1664, 1152)]",269334,matmul_linear_422,65.488143,411171.3961060096
matmul,linear,"[(2048, 1664), (1664, 1152)]",284310,matmul_linear_423,68.7791426,413266.59523871413
matmul,linear,"[(1024, 1664), (1664, 1280)]",172848,matmul_linear_424,56.9537053,303388.59497294197
matmul,linear,"[(1152, 1664), (1664, 1280)]",194454,matmul_linear_425,60.19205380000001,322955.9313462069
matmul,linear,"[(1280, 1664), (1664, 1280)]",216060,matmul_linear_426,100.47601800000001,214936.38808616
matmul,linear,"[(1408, 1664), (1664, 1280)]",232700,matmul_linear_427,109.48201789999999,212446.31990117897
matmul,linear,"[(1536, 1664), (1664, 1280)]",249340,matmul_linear_428,64.40858940000001,387022.28030878125
matmul,linear,"[(1664, 1664), (1664, 1280)]",265980,matmul_linear_429,68.05401789999999,390736.585711716
matmul,linear,"[(1792, 1664), (1664, 1280)]",282620,matmul_linear_430,71.0158304,397867.6058255316
matmul,linear,"[(1920, 1664), (1664, 1280)]",299260,matmul_linear_431,73.878259,404971.8087441665
matmul,linear,"[(2048, 1664), (1664, 1280)]",315900,matmul_linear_432,83.71480360000001,377252.61437082314
matmul,linear,"[(1024, 1664), (1664, 1408)]",186160,matmul_linear_433,55.6138571,334636.7179824685
matmul,linear,"[(1152, 1664), (1664, 1408)]",209430,matmul_linear_434,73.90500870000001,283277.27534832153
matmul,linear,"[(1280, 1664), (1664, 1408)]",232700,matmul_linear_435,76.6431519,303514.862164874
matmul,linear,"[(1408, 1664), (1664, 1408)]",255970,matmul_linear_436,74.9302947,341510.82780313684
matmul,linear,"[(1536, 1664), (1664, 1408)]",274274,matmul_linear_437,79.68428580000001,344100.8637542435
matmul,linear,"[(1664, 1664), (1664, 1408)]",292578,matmul_linear_438,84.47388400000001,346253.1995285075
matmul,linear,"[(1792, 1664), (1664, 1408)]",310882,matmul_linear_439,89.3025445,348022.21951861633
matmul,linear,"[(1920, 1664), (1664, 1408)]",329186,matmul_linear_440,94.12014280000001,349650.85056925775
matmul,linear,"[(2048, 1664), (1664, 1408)]",347490,matmul_linear_441,98.9348302,351131.2087639284
matmul,linear,"[(1024, 1664), (1664, 1536)]",199472,matmul_linear_442,65.5099912,304390.9583196525
matmul,linear,"[(1152, 1664), (1664, 1536)]",224406,matmul_linear_443,69.20843740000001,324146.59251156566
matmul,linear,"[(1280, 1664), (1664, 1536)]",249340,matmul_linear_444,72.42971440000001,344150.97774512274
matmul,linear,"[(1408, 1664), (1664, 1536)]",274274,matmul_linear_445,76.20469650000001,359817.4494448646
matmul,linear,"[(1536, 1664), (1664, 1536)]",299208,matmul_linear_446,79.808884,374805.6308067157
matmul,linear,"[(1664, 1664), (1664, 1536)]",319176,matmul_linear_447,84.67774990000001,376830.1857653636
matmul,linear,"[(1792, 1664), (1664, 1536)]",339144,matmul_linear_448,89.5485358,378626.46042750817
matmul,linear,"[(1920, 1664), (1664, 1536)]",359112,matmul_linear_449,94.2986966,380723.9275281775
matmul,linear,"[(2048, 1664), (1664, 1536)]",379080,matmul_linear_450,99.1103214,382382.86822728434
matmul,linear,"[(1024, 1664), (1664, 1664)]",212784,matmul_linear_451,73.5054375,289380.6251578327
matmul,linear,"[(1152, 1664), (1664, 1664)]",239382,matmul_linear_452,85.7718928,278991.42748916923
matmul,linear,"[(1280, 1664), (1664, 1664)]",265980,matmul_linear_453,81.1135624,327810.6380365314
matmul,linear,"[(1408, 1664), (1664, 1664)]",292578,matmul_linear_454,110.5892856,264462.7000957858
matmul,linear,"[(1536, 1664), (1664, 1664)]",319176,matmul_linear_455,113.33067880000002,281532.4788482604
matmul,linear,"[(1664, 1664), (1664, 1664)]",345774,matmul_linear_456,78.2921517,441545.8003669862
matmul,linear,"[(1792, 1664), (1664, 1664)]",367406,matmul_linear_457,82.61113379999999,444641.50529090065
matmul,linear,"[(1920, 1664), (1664, 1664)]",389038,matmul_linear_458,87.52370529999999,444394.4357263175
matmul,linear,"[(2048, 1664), (1664, 1664)]",410670,matmul_linear_459,92.0271428,446148.7778116698
matmul,linear,"[(1024, 1664), (1664, 1792)]",226096,matmul_linear_460,73.6214643,307006.08943973423
matmul,linear,"[(1152, 1664), (1664, 1792)]",254358,matmul_linear_461,77.33070540000001,328822.3843029886
matmul,linear,"[(1280, 1664), (1664, 1792)]",282620,matmul_linear_462,81.11141049999999,348334.33033383137
matmul,linear,"[(1408, 1664), (1664, 1792)]",310882,matmul_linear_463,84.8844554,366141.3789839783
matmul,linear,"[(1536, 1664), (1664, 1792)]",339144,matmul_linear_464,89.2006877,380103.3467954978
matmul,linear,"[(1664, 1664), (1664, 1792)]",367406,matmul_linear_465,92.9845445,395025.88030153763
matmul,linear,"[(1792, 1664), (1664, 1792)]",395668,matmul_linear_466,190.39199990000003,207717.5554686213
matmul,linear,"[(1920, 1664), (1664, 1792)]",418964,matmul_linear_467,213.6090088,196035.9225220093
matmul,linear,"[(2048, 1664), (1664, 1792)]",442260,matmul_linear_468,226.2785179,195349.39754088782
matmul,linear,"[(1024, 1664), (1664, 1920)]",239408,matmul_linear_469,83.8351606,285469.9187388448
matmul,linear,"[(1152, 1664), (1664, 1920)]",269334,matmul_linear_470,88.7162946,303490.2268172503
matmul,linear,"[(1280, 1664), (1664, 1920)]",299260,matmul_linear_471,93.1784106,321068.8180480726
matmul,linear,"[(1408, 1664), (1664, 1920)]",329186,matmul_linear_472,98.1022861,335453.8520931573
matmul,linear,"[(1536, 1664), (1664, 1920)]",359112,matmul_linear_473,102.8691427,348995.939340418
matmul,linear,"[(1664, 1664), (1664, 1920)]",389038,matmul_linear_474,107.70098209999999,361120.475815884
matmul,linear,"[(1792, 1664), (1664, 1920)]",418964,matmul_linear_475,112.48727679999999,372354.5672351098
matmul,linear,"[(1920, 1664), (1664, 1920)]",448890,matmul_linear_476,121.10158040000002,370572.2889307561
matmul,linear,"[(2048, 1664), (1664, 1920)]",473850,matmul_linear_477,159.1274375,297680.198967887
matmul,linear,"[(1024, 1664), (1664, 2048)]",252720,matmul_linear_478,82.7489999,305305.5037588436
matmul,linear,"[(1152, 1664), (1664, 2048)]",284310,matmul_linear_479,86.739884,327673.0922490051
matmul,linear,"[(1280, 1664), (1664, 2048)]",315900,matmul_linear_480,90.9155625,347365.2648164609
matmul,linear,"[(1408, 1664), (1664, 2048)]",347490,matmul_linear_481,95.06656269999999,365422.8401352519
matmul,linear,"[(1536, 1664), (1664, 2048)]",379080,matmul_linear_482,99.09043750000001,382459.6188330483
matmul,linear,"[(1664, 1664), (1664, 2048)]",410670,matmul_linear_483,103.33801779999999,397304.56488608976
matmul,linear,"[(1792, 1664), (1664, 2048)]",442260,matmul_linear_484,127.69932139999999,346229.17007811135
matmul,linear,"[(1920, 1664), (1664, 2048)]",473850,matmul_linear_485,134.3390177,352627.00970479107
matmul,linear,"[(2048, 1664), (1664, 2048)]",505440,matmul_linear_486,159.36271430000002,317063.2726137622
matmul,linear,"[(1024, 1792), (1792, 1024)]",157472,matmul_linear_487,46.007365899999996,342175.6267817541
matmul,linear,"[(1152, 1792), (1792, 1024)]",171808,matmul_linear_488,56.72670529999999,302769.69618875434
matmul,linear,"[(1280, 1792), (1792, 1024)]",186144,matmul_linear_489,61.33000009999999,303412.1469044316
matmul,linear,"[(1408, 1792), (1792, 1024)]",200480,matmul_linear_490,65.80329470000001,304565.59602220036
matmul,linear,"[(1536, 1792), (1792, 1024)]",214816,matmul_linear_491,70.2264463,305790.4605286855
matmul,linear,"[(1664, 1792), (1792, 1024)]",229152,matmul_linear_492,74.80798220000001,306220.2525465257
matmul,linear,"[(1792, 1792), (1792, 1024)]",243488,matmul_linear_493,79.2529909,307128.783715215
matmul,linear,"[(1920, 1792), (1792, 1024)]",257824,matmul_linear_494,83.7749912,307657.71660122834
matmul,linear,"[(2048, 1792), (1792, 1024)]",272160,matmul_linear_495,88.33715179999999,307992.34218484286
matmul,linear,"[(1024, 1792), (1792, 1152)]",171808,matmul_linear_496,50.259160900000005,341744.14726271323
matmul,linear,"[(1152, 1792), (1792, 1152)]",193284,matmul_linear_497,47.3065535,408477.64030516404
matmul,linear,"[(1280, 1792), (1792, 1152)]",209412,matmul_linear_498,50.944303500000004,410960.6792376698
matmul,linear,"[(1408, 1792), (1792, 1152)]",225540,matmul_linear_499,54.785258899999995,411580.0842571176
matmul,linear,"[(1536, 1792), (1792, 1152)]",241668,matmul_linear_500,58.2948572,414461.4409361654
matmul,linear,"[(1664, 1792), (1792, 1152)]",257796,matmul_linear_501,62.11470569999999,414932.15236194874
matmul,linear,"[(1792, 1792), (1792, 1152)]",273924,matmul_linear_502,65.5067498,418061.4884516832
matmul,linear,"[(1920, 1792), (1792, 1152)]",290052,matmul_linear_503,69.41626779999999,417744.4177317179
matmul,linear,"[(2048, 1792), (1792, 1152)]",306180,matmul_linear_504,72.7843036,420567.623176929
matmul,linear,"[(1024, 1792), (1792, 1280)]",186144,matmul_linear_505,60.781133999999994,306152.92381020734
matmul,linear,"[(1152, 1792), (1792, 1280)]",209412,matmul_linear_506,64.2034106,326069.5882554875
matmul,linear,"[(1280, 1792), (1792, 1280)]",232680,matmul_linear_507,55.824839299999994,416703.7076642333
matmul,linear,"[(1408, 1792), (1792, 1280)]",250600,matmul_linear_508,59.531428600000005,420854.11767088016
matmul,linear,"[(1536, 1792), (1792, 1280)]",268520,matmul_linear_509,63.1656964,425004.15510910127
matmul,linear,"[(1664, 1792), (1792, 1280)]",286440,matmul_linear_510,66.740589,429084.10564222024
matmul,linear,"[(1792, 1792), (1792, 1280)]",304360,matmul_linear_511,70.3351789,432627.9815876035
